"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"LRRC4",0.034578597803379,6.51478845330942,2.6890018978472,0.00877236296196244,0.0348039932283115,-3.05167414518253,"LRRC4"
"PDPR",0.184469543195405,8.25822209434163,2.68880603993355,0.00877706311677468,0.0348182831687845,-3.05214940888506,"PDPR"
"RPS28",0.275001245353778,11.8223202273647,2.68802383656861,0.00879585714119648,0.0348881546421567,-3.05404719842833,"RPS28"
"RAD52",-0.0466755038663269,6.58482479415521,-2.68798140869405,0.00879687760425106,0.0348881546421567,-3.05415012433498,"RAD52"
"SPNS1",0.257551314375212,8.71424115904962,2.68789521863825,0.0087989509547423,0.0348920121672918,-3.05435920892042,"SPNS1"
"LOC646207",0.0981658006117012,6.62322498532618,2.68762292925796,0.00880550395397696,0.0349136304366566,-3.055019707165,"LOC646207"
"CD109",0.0417889868383252,6.64029148192405,2.68757339954707,0.00880669642878163,0.0349139915948446,-3.05513984652349,"CD109"
"HS.98960",0.0485084255226189,6.68799314787779,2.68739966885109,0.0088108803230033,0.0349262106088789,-3.05556123358255,"HS.98960"
"SNORD18B",0.0346767200342972,6.4486122032414,2.68725394040155,0.00881439124516868,0.0349357592487931,-3.05591468333726,"SNORD18B"
"SIX4",0.217133336177679,7.56435290309229,2.6870886700643,0.00881837451668153,0.034947177419528,-3.0563155108479,"SIX4"
"RANBP2",-0.154907115657506,7.17082115774668,-2.68636365372042,0.0088358679125878,0.0350121266036292,-3.05807364109687,"RANBP2"
"ADCY4",0.256316502723638,7.56188230584638,2.68543573676831,0.00885830305640365,0.0350966387811518,-3.06032322458146,"ADCY4"
"LOC648399",-0.286671131312134,7.5404879635859,-2.6853616823654,0.00886009577445,0.0350993546675912,-3.06050272978478,"LOC648399"
"PPP1R12A",-0.201564540869762,8.04554480035298,-2.68526759514796,0.00886237392584724,0.0351027680639208,-3.06073078791659,"PPP1R12A"
"HSP90AB2P",0.0371787314113021,6.60092247702088,2.68520718106376,0.0088638370245747,0.0351027680639208,-3.06087722221948,"HSP90AB2P"
"OR2T27",-0.048376494303235,6.48455045699616,-2.68518891455605,0.00886427944327086,0.0351027680639208,-3.0609214968455,"OR2T27"
"LOC647834",0.285463479116234,8.13191322102793,2.68470082603524,0.00887610850061755,0.0351452210179336,-3.06210444082221,"LOC647834"
"ZBTB6",0.0563584558768087,6.81794673354827,2.68453306982265,0.0088801774701955,0.0351569409023601,-3.06251097814231,"ZBTB6"
"RBM27",-0.154996336410991,7.39028742695987,-2.68438799424073,0.00888369768479261,0.0351664855904003,-3.06286253473377,"RBM27"
"MIR1914",0.0499922037152309,6.56523338183049,2.6842385875814,0.00888732431974232,0.0351764491117283,-3.0632245702845,"MIR1914"
"GCK",0.0301958298690757,6.56545381213752,2.68384843296675,0.00889680112772773,0.0352035764612751,-3.06416989711791,"GCK"
"C20ORF51",0.033369919372654,6.53101014586208,2.68382501774607,0.00889737017315607,0.0352035764612751,-3.06422662752186,"C20ORF51"
"SNORD38B",0.0576531813724941,6.80365720817815,2.68381928041064,0.00889750960907684,0.0352035764612751,-3.0642405278776,"SNORD38B"
"COL2A1",-0.0328630207397422,6.5111821439126,-2.68371725072516,0.00889998959478488,0.0352089941538351,-3.06448772022686,"COL2A1"
"LOC652707",0.0416195050070272,6.57752460051121,2.68341552336322,0.00890732721755114,0.0352336252553495,-3.06521868459482,"LOC652707"
"RBKS",-0.132529740506462,7.44868851869791,-2.68323616004127,0.00891169171365926,0.0352464912442918,-3.06565317782712,"RBKS"
"LOC645431",0.166849292654988,7.16979528429188,2.68306190557129,0.00891593375936068,0.0352588697819029,-3.06607527231691,"LOC645431"
"SPINT3",0.107454463554052,6.926800318939,2.68266622648672,0.00892557298727146,0.0352868454194964,-3.0670336369369,"SPINT3"
"BBOX1",0.283000614729131,9.35949566034588,2.68265964663618,0.00892573336067467,0.0352868454194964,-3.06704957284547,"BBOX1"
"PXDN",0.12544903134739,7.33269542212934,2.68260487485867,0.00892706843755181,0.0352868454194964,-3.06718222476417,"PXDN"
"IKZF2",0.0832728555019546,6.80929309600532,2.68258604636963,0.00892752742905163,0.0352868454194964,-3.06722782501718,"IKZF2"
"NFKBIE",0.17490931976527,7.29133291045052,2.6825431290695,0.00892857372586059,0.0352868454194964,-3.06733176437991,"NFKBIE"
"C17ORF88",0.0661264293483343,6.7545599744266,2.6823295221579,0.00893378298901626,0.0353030317566462,-3.06784906835368,"C17ORF88"
"OXA1L",-0.146719931799432,7.8145636891605,-2.68220762444947,0.00893675696631047,0.0353100634725101,-3.06814425970736,"OXA1L"
"C21ORF24",-0.0376552398138168,6.50121052413371,-2.68216528284505,0.00893779019884609,0.0353100634725101,-3.0682467928868,"C21ORF24"
"OXER1",0.0372032519810812,6.5686965629423,2.68211049588894,0.0089391272879961,0.0353109451750126,-3.06837946137936,"OXER1"
"HS.565507",0.060040057743878,6.67041960779724,2.68161873895597,0.00895113689271065,0.035353979503978,-3.06957016748378,"HS.565507"
"SLIT3",-0.183070522169803,7.27605068405986,-2.68129532716639,0.00895904320583273,0.0353807985081472,-3.07035315608119,"SLIT3"
"FAAH",-0.247010751164831,7.4440638129436,-2.68097718736124,0.00896682683945769,0.0354071264089199,-3.07112330498418,"FAAH"
"PGAM5",-0.111909503438803,7.23204592463855,-2.68051861001667,0.00897805726179769,0.0354470563207108,-3.07223329056713,"PGAM5"
"FNDC3B",0.141690217293728,8.03886115153056,2.68045528205484,0.00897960915049727,0.0354487683774301,-3.07238656345584,"FNDC3B"
"HNRNPM",0.144534181293356,10.0600193185288,2.67997768357224,0.00899132084795637,0.0354905828514776,-3.0735424004251,"HNRNPM"
"DUSP11",-0.145469523514437,7.5002951702517,-2.67990661331203,0.00899306482501301,0.0354907696888586,-3.07371438315444,"DUSP11"
"UPF2",0.106333694608272,9.7405488805703,2.67985608405153,0.00899430493840268,0.0354907696888586,-3.07383665648352,"UPF2"
"HS.453381",-0.0476966757331079,6.58902166743012,-2.67983889116503,0.00899472692997761,0.0354907696888586,-3.07387826028916,"HS.453381"
"NDNL2",-0.081051083494815,7.01984773319317,-2.6796582865844,0.00899916087638785,0.035503845647977,-3.07431527875372,"NDNL2"
"POLR2B",-0.345620658609484,8.26573046549024,-2.67941856725236,0.00900504919703392,0.0355189821794423,-3.07489530274066,"POLR2B"
"LOC727753",0.0746901042858976,6.67587505220271,2.67941086377487,0.00900523847874379,0.0355189821794423,-3.07491394133484,"LOC727753"
"TTC16",0.0524919526016996,6.65153678860821,2.67865462649555,0.00902383758031879,0.0355879138213617,-3.07674344497682,"TTC16"
"SIN3B",-0.222396398910261,8.66364185823681,-2.67849499277599,0.00902776812131651,0.0355975297652315,-3.07712957938913,"SIN3B"
"FOXD4L5",-0.0325272047899618,6.51896117859035,-2.6784506904623,0.00902885922007692,0.0355975297652315,-3.07723673788919,"FOXD4L5"
"DHRS4L1",0.0491443285114377,6.66989445344224,2.67841880051686,0.00902964469533838,0.0355975297652315,-3.07731387242886,"DHRS4L1"
"PID1",-0.286717235216923,8.07822048812338,-2.67822958625533,0.00903430647579163,0.0356103795992033,-3.07777152317586,"PID1"
"LOC100129376",0.0255000907644494,6.45795038887634,2.67819532245487,0.00903515088695242,0.0356103795992033,-3.07785439385036,"LOC100129376"
"TTTY8",0.0479085360293334,6.55435921576396,2.67811718730892,0.00903707675025772,0.03561354214112,-3.07804336880125,"TTTY8"
"RICH2",-0.26242713189313,10.0440772119081,-2.67797327969164,0.00904062474135169,0.035623095624717,-3.07839140684877,"RICH2"
"DNAJB13",0.0515210329785862,6.55161140938258,2.67789351277208,0.00904259191247176,0.0356264185465268,-3.0785843150891,"DNAJB13"
"CRKL",0.139347997311498,10.9271195560069,2.67771119565479,0.00904708958726429,0.0356397091979965,-3.07902521280383,"CRKL"
"C10ORF107",-0.162613171051492,6.90828608385783,-2.67755557413744,0.00905093030521767,0.0356475820400373,-3.07940153289784,"C10ORF107"
"EEF1AL7",0.214144927596017,11.8135003231128,2.67753909253429,0.00905133715584416,0.0356475820400373,-3.07944138724372,"EEF1AL7"
"SLC9A3R1",0.32557398357147,9.12837245952472,2.67745104413442,0.00905351092463076,0.035649478298827,-3.07965429461463,"SLC9A3R1"
"TMEM2",0.174334174311328,8.42958824240302,2.67742849035121,0.00905406781652542,0.035649478298827,-3.07970883035587,"TMEM2"
"PNPLA1",0.029836629785966,6.4830324063659,2.67725317920444,0.00905839761494287,0.0356620969192361,-3.08013272515849,"PNPLA1"
"FIGNL1",-0.141404540548445,6.91557512000958,-2.67716545147646,0.00906056500360978,0.0356662002501465,-3.08034483841781,"FIGNL1"
"LOC285908",0.128073282827526,7.2759169145791,2.67703895089615,0.00906369113980353,0.0356740761276101,-3.08065068884919,"LOC285908"
"PLAC9",0.232086168194236,7.25184221912566,2.67693427924702,0.0090662785723132,0.0356766504852968,-3.08090375272432,"PLAC9"
"LOC100128461",0.0296126699651644,6.50272678431889,2.67691223487611,0.00906682358418512,0.0356766504852968,-3.08095704819532,"LOC100128461"
"ADC",-0.162398454450286,7.97817366873351,-2.67687591725204,0.00906772154448063,0.0356766504852968,-3.0810448505398,"ADC"
"LOC88523",0.148413878002314,9.93433583237529,2.67639512566123,0.00907961684056293,0.0357190188441108,-3.08220713086679,"LOC88523"
"TLCD1",-0.161730910266263,7.05979814962482,-2.67614423713955,0.00908582972716866,0.0357390249846441,-3.08281356797382,"TLCD1"
"KLF10",-0.0307890231756138,6.5533304503516,-2.67591351146683,0.00909154672520107,0.0357570758298851,-3.08337122683179,"KLF10"
"LOC100130679",0.0467690555490607,6.66162367892314,2.67533373464171,0.0091059270814993,0.0358091909792244,-3.08477235926026,"LOC100130679"
"LOC442676",-0.0290966398902421,6.50952433099258,-2.67514211248536,0.00911068448531709,0.0358234554929982,-3.08523539265822,"LOC442676"
"TBC1D3F",0.123620385857908,7.01021634903884,2.67502091489,0.00911369462595329,0.0358308470349398,-3.0855282388718,"TBC1D3F"
"OMA1",0.120057205495564,7.43003600810318,2.67488024889533,0.00911718943092493,0.0358401419841667,-3.08586811226229,"OMA1"
"PHKG1",0.195639198870473,7.20529681530275,2.67472707944714,0.00912099626741912,0.0358506610883058,-3.08623817936196,"PHKG1"
"ZNF277",-0.144011368526015,7.96430806587031,-2.67453672859379,0.00912572921732752,0.0358648172810913,-3.08669805468694,"ZNF277"
"LOC388922",-0.0365338685021088,6.51045463041639,-2.6744673071732,0.00912745589179431,0.0358671565352522,-3.08686576560832,"LOC388922"
"RAB33A",-0.253372168624078,7.51999865774218,-2.67441150296515,0.00912884408960274,0.0358681653000009,-3.08700057693866,"RAB33A"
"ERO1LB",-0.114948625480457,6.77054197604975,-2.67423063761912,0.00913334465644723,0.035881401116542,-3.08743749392178,"ERO1LB"
"C2CD3",-0.0460610173958287,6.52186512502558,-2.67410480781329,0.00913647693605926,0.0358892588442477,-3.08774144697191,"C2CD3"
"HS.541987",0.0422970220618604,6.62771155848981,2.67402798934639,0.00913838965759389,0.0358923246370619,-3.08792700297694,"HS.541987"
"GFPT1",-0.205191879614159,7.7064036752686,-2.67396044685917,0.00914007171529557,0.0358944838175012,-3.08809014909248,"GFPT1"
"HIST2H2AC",0.347872163993778,7.937153702686,2.67390348121248,0.0091414905895563,0.0358956090287297,-3.08822774463445,"HIST2H2AC"
"LOC646403",-0.0336824393341653,6.53697644008513,-2.67367996452518,0.00914705977716928,0.0359130288501692,-3.08876760625703,"LOC646403"
"CSTF2T",-0.1583628535914,7.33694151708088,-2.67341300740979,0.00915371538091224,0.0359347092972035,-3.08941234100523,"CSTF2T"
"KLRK1",0.0411004839213369,6.6261677692873,2.67295738296222,0.00916508489674497,0.0359748874723645,-3.09051260798267,"KLRK1"
"BCAS3",-0.0523017817196898,6.62594254033517,-2.67289296920891,0.00916669329450252,0.0359767459992237,-3.0906681453496,"BCAS3"
"NOB1",-0.0904472873955697,7.05910578767723,-2.67279277256343,0.00916919569395237,0.0359821123419522,-3.09091008010586,"NOB1"
"P11",0.0520979975749922,6.70950137273338,2.67247944142518,0.00917702511388254,0.0360062195897477,-3.09166660088833,"P11"
"SMAD9",0.261112534979715,7.44744235303936,2.67245602240343,0.00917761054527323,0.0360062195897477,-3.091723141882,"SMAD9"
"PRPF18",-0.124666849766914,7.37056606493062,-2.67234655446104,0.00918034748811018,0.0360125003555368,-3.09198742700379,"PRPF18"
"C3ORF50",0.169466264421067,7.37061057909684,2.67207645856718,0.00918710366513369,0.0360345441950926,-3.09263947301473,"C3ORF50"
"CCDC50",0.196512695837788,7.57499774694757,2.67186562147733,0.00919238068638681,0.036042508890251,-3.09314842282952,"CCDC50"
"NIPSNAP3B",-0.100519405094798,6.77024428837723,-2.67184425643471,0.0091929155838431,0.036042508890251,-3.093199995083,"NIPSNAP3B"
"PSMD6",-0.239182209722811,9.88396965833389,-2.67184030110221,0.00919301461307062,0.036042508890251,-3.09320954267038,"PSMD6"
"LOC648748",0.0776420611110753,6.67972152121734,2.67179777136087,0.00919407948688274,0.036042508890251,-3.09331220243432,"LOC648748"
"HS.390542",0.0932949363529039,6.82560117162832,2.67176822982113,0.00919481922383155,0.036042508890251,-3.09338351003182,"HS.390542"
"SNORA56",0.0469957564510937,6.59071102844299,2.67147593300032,0.00920214142147443,0.0360667511202695,-3.09408902322657,"SNORA56"
"LOC643550",0.0308739918738326,6.56775846133354,2.67120610636979,0.00920890543692527,0.0360887998949847,-3.09474024374996,"LOC643550"
"OR8G2",-0.34882119663259,7.16541887816712,-2.67081641729619,0.00921868214860854,0.0361187376965599,-3.09568065359087,"OR8G2"
"ZDHHC15",-0.0682899632181035,6.61005455015587,-2.67078423734083,0.00921948991713904,0.0361187376965599,-3.09575830619269,"ZDHHC15"
"ZNF706",-0.198151616004465,9.17881193534203,-2.67076539389956,0.00921996294765183,0.0361187376965599,-3.09580377644483,"ZNF706"
"RPL23AP13",0.165828053052032,8.36887638975008,2.67060086694923,0.00922409403729551,0.0361304560709586,-3.09620077768435,"RPL23AP13"
"FLRT1",-0.0859070426498834,6.8131808490819,-2.67048708306134,0.00922695200970601,0.0361330957017117,-3.09647532479065,"FLRT1"
"TSPAN8",0.161755818713099,6.91187915876155,2.67048327691192,0.00922704762477466,0.0361330957017117,-3.09648450841327,"TSPAN8"
"LOC730051",-0.081997370336933,6.81864256015403,-2.6702954129274,0.00923176811525419,0.0361471157674849,-3.09693778035334,"LOC730051"
"ASB11",0.0253964525188755,6.48943752219797,2.67021540131836,0.0092337792476657,0.0361490095035092,-3.09713082168072,"ASB11"
"HS.116134",0.0420441989339633,6.55008434510364,2.67018543935915,0.00923453245928761,0.0361490095035092,-3.09720310866442,"HS.116134"
"LOC400388",0.0372913385355291,6.61576099070236,2.66980535221015,0.00924409229696962,0.0361819639231926,-3.09812005834171,"LOC400388"
"LOC652777",-0.0736351482156774,6.64193365341515,-2.66954685148215,0.00925059917227605,0.0362029621927347,-3.09874362248048,"LOC652777"
"CXCL6",0.0310015097424454,6.53940665500084,2.66939448823025,0.00925443634951197,0.0362135084902518,-3.09911113484295,"CXCL6"
"LOC644536",-0.0353387809453176,6.53143657420602,-2.66922001384975,0.00925883216058107,0.0362262379030387,-3.09953195970908,"LOC644536"
"PTGS1",0.109497514250265,6.97744263342193,2.66907113023869,0.00926258472445349,0.0362364477064267,-3.09989104272544,"PTGS1"
"EIF3L",-0.11110483850562,11.5619633499085,-2.66897706658831,0.00926495628183201,0.0362372108512193,-3.10011790038696,"EIF3L"
"C17ORF44",0.0728821653345726,6.76078889060076,2.6689727131521,0.00926506605517768,0.0362372108512193,-3.10012839961055,"C17ORF44"
"ACTA2",0.411569623678211,9.8433414287851,2.66887741821061,0.0092674692453165,0.0362421385487951,-3.10035821978023,"ACTA2"
"ADH4",0.19405707015369,7.03719632350925,2.66882138012844,0.00926888270329376,0.036243194978958,-3.10049336210089,"ADH4"
"RNY1",0.379142840884617,8.9754409504845,2.6680865111365,0.00928743658362243,0.0363112653799742,-3.1022653665022,"RNY1"
"SAT1",0.225108074809052,11.1250637531332,2.66778963214345,0.00929494172319784,0.0363361268498424,-3.10298112231119,"SAT1"
"CEP55",0.0548017236949061,6.54459905666955,2.66770361831357,0.00929711719444993,0.0363401498229424,-3.10318848371118,"CEP55"
"HK2",0.156331127073061,7.26259512550319,2.66744812443322,0.00930358190502142,0.0363609353210676,-3.10380439354027,"HK2"
"SNW1",0.0987200853182078,8.15128276723053,2.66728224931767,0.00930778119857351,0.0363713308543187,-3.10420423653566,"SNW1"
"HAUS4",0.222793271518793,7.75923178490061,2.66725242137766,0.00930853650539709,0.0363713308543187,-3.1042761347879,"HAUS4"
"HS.578899",-0.0503527162749613,6.56405405110154,-2.66718555406666,0.00931022993037225,0.0363734642337688,-3.10443731154675,"HS.578899"
"SPP1",0.600157491239685,10.3101902771021,2.66672898517406,0.00932180009843223,0.0364141790659645,-3.1055377344416,"SPP1"
"KLRC4",0.0445984979339791,6.54183548209499,2.6662588230377,0.00933372840661343,0.0364536170998258,-3.10667075688233,"KLRC4"
"LOC389031",0.0392937969096909,6.54417853511155,2.66619701345436,0.00933529758653837,0.0364536170998258,-3.1068196967036,"LOC389031"
"FAM102A",0.1773131097733,8.08406434253144,2.66618472218418,0.00933560965759649,0.0364536170998258,-3.10684931409357,"FAM102A"
"MGC39900",-0.0572694967400169,6.86343115427621,-2.66614982204033,0.00933649581178189,0.0364536170998258,-3.10693340984493,"MGC39900"
"HNRNPA1",0.0582475868671493,6.68152417278016,2.66604690625625,0.00933910940555328,0.0364593310536994,-3.10718139149012,"HNRNPA1"
"LOC100129532",0.0369046852860251,6.53691267357923,2.66593292755877,0.0093420047236345,0.0364661432999894,-3.1074560206327,"LOC100129532"
"PI4KB",0.205971274281247,8.95472816557151,2.66579238689487,0.00934557589993461,0.0364755917296143,-3.10779463686783,"PI4KB"
"SERPINB10",0.0462089545197459,6.5576388070157,2.66540031577904,0.00935554509714997,0.0365100061036137,-3.10873920811432,"SERPINB10"
"DRG2",0.130009618197182,7.68458417759962,2.66523194653856,0.00935982919157909,0.0365174958859971,-3.10914480521403,"DRG2"
"LOC392459",0.0387364072884653,6.55558633532535,2.66522852773239,0.00935991620034368,0.0365174958859971,-3.10915304080907,"LOC392459"
"GALNT12",-0.0665559763234826,6.77818458668894,-2.66518907847792,0.00936092023878904,0.0365174958859971,-3.109248069865,"GALNT12"
"ERMAP",0.12192304565894,7.11796938231019,2.66501844554675,0.00936526421261215,0.0365299465411351,-3.10965909303083,"ERMAP"
"LOC642370",0.0409335726703066,6.52856476906714,2.66477542024115,0.00937145431669035,0.0365495942223283,-3.11024445843487,"LOC642370"
