"SYMBOL","nprobes","meanlogFC","minadjP","meanB"
"EPHA4",1,-0.900302428357366,0.000684123565124501,1.83613625088462
"CALM2",1,-0.320180644938947,0.000686070718441526,1.8313495766183
"DGKB",1,-0.53016783535858,0.000686070718441526,1.83240295689466
"GNB1",1,-0.211336855150627,0.000686070718441526,1.83159612896248
"PSMG4",1,-0.165165622095831,0.000686070718441526,1.83112066389001
"ZFP91",1,0.224886586050243,0.000686070718441526,1.83119729936373
"HS.10862",1,0.310675611945966,0.000686466937601358,1.83010989280441
"C5ORF34",1,-0.161703348575473,0.000687244366357544,1.8285789402901
"LRRCC1",1,0.31912307332774,0.000687419715125586,1.82787107374903
"ABCA1",1,0.502551014356474,0.000688158132903736,1.82550669748445
"COBL",1,0.241809048673158,0.000688158132903736,1.82446466473458
"HS.379253",1,0.613804496986514,0.000688158132903736,1.82405779165543
"HS.552025",1,0.154108069119011,0.000688158132903736,1.82636876578856
"LOC340529",1,-0.486441093720555,0.000688158132903736,1.82485554584135
"MLKL",1,0.31176362048681,0.000688158132903736,1.82525513114577
"HS.40289",1,-0.316999542042259,0.000688763193239825,1.82259677054511
"LOC387693",1,0.406156041930137,0.000688763193239825,1.8218333034886
"PACSIN1",1,-0.430856671525044,0.000688763193239825,1.82226185167535
"TNCRNA",1,0.186042607128011,0.000689618743319392,1.8202021942148
"FAM39DP",1,0.42591882336465,0.000692474346893938,1.81412941099321
"GOLSYN",1,-0.636966728670222,0.000692474346893938,1.81359963261274
"MAGEH1",1,-0.303874134787568,0.000692474346893938,1.81461998529025
"NUDT21",1,-0.447926243102074,0.000692474346893938,1.81306807213463
"SV2B",1,-0.983882464283043,0.000692474346893938,1.81338303159451
"TOB2",1,0.247372391220146,0.000692474346893938,1.8154316539555
"TSPAN1",1,-0.234252031907304,0.000692474346893938,1.8141768758385
"ARL9",1,-0.187993756260969,0.000692926086007509,1.81157476878117
"POLE2",1,-0.105302908063293,0.000692926086007509,1.8115278446365
"B4GALT6",1,-0.523499072570838,0.000693333166495734,1.81051292610298
"MTUS2",1,-0.0583916007170169,0.000696687813742384,1.80551985352725
"LOC644907",1,0.357685838022466,0.000697516380873354,1.80394117946258
"HS.254006",1,0.22080994838364,0.000697812248957971,1.80308015459833
"DPP8",1,-0.309034558049014,0.000699891192996614,1.79843868582103
"LOC100131967",1,-0.145010000245502,0.000699891192996614,1.798546947293
"MCM8",1,0.267842324059107,0.000699891192996614,1.7984600450413
"SYN1",1,-0.472170008115016,0.000699891192996614,1.79934245187265
"FHL2",1,-0.473622040860087,0.00070092970715349,1.79611337781808
"KIAA0232",1,-0.289254340139387,0.00070092970715349,1.7949727507166
"L1CAM",1,-0.457708207961264,0.00070092970715349,1.79525788408272
"MIR30C2",1,0.306505159565682,0.00070092970715349,1.79474007111526
"PLEKHA4",1,0.362476436749874,0.00070092970715349,1.79621303698959
"PLEKHG4",1,0.11139068769388,0.000701491277760125,1.79352781029588
"NPFF",1,0.163633334203927,0.000701935890350123,1.79247272083788
"LOC440928",1,-0.650036122664705,0.000704701837403216,1.78832219275017
"ZNF845",1,0.211119233529013,0.000705420144199604,1.78690616115012
"TBC1D25",1,-0.0808809954161465,0.00070712959173065,1.78417523781161
"LOC440160",1,-0.278380732006156,0.000707346861307688,1.78342736397233
"CSF3R",1,0.38832246415565,0.000708111587371143,1.78105692912862
"GALNT3",1,0.373455773353368,0.000708111587371143,1.78120281505879
"TRIM5",1,0.123222632422665,0.000708111587371143,1.78103600415874
"SPATA13",1,0.307538214777583,0.000709435078206527,1.77882522540894
"MFSD10",1,0.395874262611505,0.000709812672199553,1.7778674785487
"CDH26",1,0.0734677650286661,0.000710604024911598,1.77590571365011
"CNTN3",1,-0.591467904435264,0.000710604024911598,1.77599353653009
"CDK5R2",1,-0.202400062344497,0.000710752631287374,1.77479413181454
"FLJ35258",1,0.284540770556316,0.000710752631287374,1.77482423227174
"LOC645452",1,0.36267462717138,0.000711279946745647,1.77334024436072
"RPL18A",1,0.227292490291946,0.000711279946745647,1.77318379513834
"ABP1",1,-0.131325576921179,0.000714078781063716,1.76874530322807
"HS.298873",1,0.329663176803392,0.000714078781063716,1.76858551799481
"ACOT9",1,0.149714141673906,0.00071609639994413,1.76548185021017
"UBE2E2",1,-0.479628787525654,0.000716844343153559,1.76404619436146
"MICAL2",1,-0.633564285708419,0.000717986083633714,1.76209706678969
"GPRASP1",1,-0.370680639255364,0.000718075722164854,1.76152416983187
"HS.168950",1,-0.494347124091012,0.000720455478661085,1.75796451095773
"RWDD1",1,-0.22693631193235,0.000721031359405146,1.75675957250895
"C4ORF33",1,-0.233207585703133,0.000723105750387156,1.75315437600574
"TMX3",1,-0.531223359826088,0.000723105750387156,1.75329472920754
"CPLX2",1,-0.330514682374352,0.000724112074388691,1.75139502702852
"TRIOBP",1,0.207299759762583,0.000725342939037154,1.7493472628728
"ZNF233",1,-0.189775983435322,0.000726138777255303,1.74786430809741
"GC",1,0.0669138506769134,0.000727333620538264,1.74586792317897
"BAZ2B",1,0.353189187274888,0.000730402666336283,1.74065354130753
"HS.37648",1,0.714981538653559,0.000730402666336283,1.74092403979351
"RNF144A",1,0.285429139956271,0.000730402666336283,1.74055719875892
"NAPB",1,-0.893435890042934,0.000730590038160727,1.73986349400219
"UNC84B",1,0.348925146181996,0.000731076497877322,1.73878621136614
"GUCY2E",1,-0.132982934964399,0.000732242368421446,1.73654586397408
"WDFY2",1,0.120149130849288,0.000732242368421446,1.73638633895019
"NOS3",1,0.47272610400599,0.000733670191157679,1.73410672801077
"UBIAD1",1,0.165013043114223,0.000734289630258293,1.73286307034865
"ATP5A1",1,-0.516263269298516,0.000735489987214615,1.73087909529928
"HOXA6",1,-0.235336402388695,0.000735974244052665,1.72935882174487
"ZNF385B",1,-0.527955763281629,0.000735974244052665,1.72967357378456
"CDC2L6",1,0.430797379048611,0.000738093633757534,1.72621031271599
"LOC148915",1,-0.354678156166667,0.000741028440471858,1.72203705046965
"MBTD1",1,0.433910304335845,0.00074344536770129,1.71853198382578
"ZWILCH",1,-0.256983422930795,0.000744778514924846,1.71640105198725
"HIP2",1,-0.342650871551014,0.000747845793567094,1.71122881991114
"LOC647000",1,-0.366464142903347,0.000747845793567094,1.71160331842249
"LY6G5C",1,0.103215282022721,0.000747845793567094,1.71119609136407
"DNAJC19",1,-0.272645502842822,0.000748352955481955,1.71011067247437
"CASZ1",1,0.121972908759313,0.000748700316522035,1.70922607998713
"KIAA0460",1,-0.322286586930527,0.000748754041871929,1.70870967041384
"LOC401152",1,0.43141650764572,0.000750972648029122,1.70548569086207
"ELAVL4",1,-0.727461433385619,0.00075340187201619,1.70155948033559
"SLCO2B1",1,0.519181033675261,0.00075340187201619,1.70176995439738
"LOC729389",1,0.398486778571884,0.000753592923480241,1.70087343795797
"ACSS2",1,0.328052639589973,0.000755175727392438,1.69761769688507
"EID2",1,-0.539987887768524,0.000755175727392438,1.6984016955551
"PFKFB1",1,-0.0539827666798107,0.000755175727392438,1.69740581565868
"SRPR",1,-0.270026826880467,0.000755175727392438,1.69711481008147
"NUP98",1,0.0819994893302258,0.000756090373114038,1.69553239433517
"C6ORF57",1,-0.114293487405972,0.000756359435845311,1.69475176047291
"CREB1",1,0.274032116888405,0.000756368222823775,1.69429414444254
"OVOL2",1,-0.185999053121943,0.000760925513255396,1.68821369931758
"DNAJC11",1,-0.0708748073041967,0.000762321860849456,1.68604797561272
"C20ORF103",1,-0.838638547510543,0.000765431734454419,1.68133796853253
"SRP72",1,-0.270462143079266,0.000765431734454419,1.68134250766853
"RDH5",1,0.278593974638245,0.000768277391081369,1.67741227362468
"PIAS4",1,0.538921410021246,0.000769322644171963,1.67569183849341
"LRFN5",1,-0.754752503109268,0.000770579565422509,1.67371572683464
"CRB2",1,0.0622549452945718,0.000771015463667311,1.67274041681175
"PAK2",1,0.242308285529976,0.000774046324337821,1.66861649070914
"RFTN1",1,-0.374221827678221,0.000777686784767958,1.66377188897152
"LOC387770",1,0.0415233412496816,0.000777760184625809,1.66323906530833
"ANXA7",1,-0.253688676342136,0.00077939484120772,1.66082614452031
"SLC4A11",1,0.369799299771644,0.000780278236776915,1.65932000078791
"PIK3AP1",1,0.222327424544526,0.000787215169354455,1.65057670482927
"DERL3",1,0.0520208205019781,0.000787565550814623,1.64911399763968
"POU3F2",1,0.318568486491291,0.000787565550814623,1.64892222197621
"TTC31",1,0.225150702665187,0.000787565550814623,1.64882972738904
"BRPF1",1,0.32828743352232,0.000788644817402885,1.64621782483649
"DDX28",1,-0.220036147383635,0.000788644817402885,1.64662829571825
"IL17RD",1,0.489146084489187,0.000788644817402885,1.64622178739349
"C12ORF43",1,-0.283199338641099,0.000789121789514388,1.64520871653585
"LOC100130616",1,-0.115242825005245,0.000789820200452042,1.64393724299488
"CTDSPL2",1,-0.16671032875615,0.000790047436038633,1.64322575162702
"FLNC",1,0.595971281307804,0.000794223417606969,1.63739985266244
"TMEM200A",1,-0.326612486610318,0.000794223417606969,1.6378367211862
"COL11A1",1,0.189985967239076,0.000795313930421508,1.63567221845958
"RHBDL2",1,0.465049446001258,0.000799756357367994,1.63000871712686
"MAPT",1,-0.28192959974699,0.000802024764256344,1.62691248549362
"TMEM133",1,0.255408864165902,0.00080430607686667,1.62380896655262
"LYRM7",1,-0.240139183095598,0.000804339942074773,1.62332922503939
"UBA7",1,0.431188080122847,0.000805827624701177,1.6211567201106
"TMEM59",1,-0.339925964911405,0.000806378858245647,1.62007576359677
"DCTPP1",1,-0.250741738784846,0.000810465355036058,1.61489705024866
"TMOD1",1,-0.388915013245439,0.000811157271570623,1.6136575988198
"ALS2CR4",1,-0.286656643505594,0.000813646647002267,1.60902932841964
"EMX2",1,0.499285661593154,0.000813646647002267,1.60957906054499
"KLK1",1,-0.130609333205701,0.000813646647002267,1.61019114510574
"PFDN4",1,-0.295352580074659,0.000813646647002267,1.60935349904344
"FGD3",1,0.296505695194271,0.000815129530784748,1.60688394599443
"AMMECR1L",1,0.22091671383263,0.000815284998797554,1.60601571338651
"OPCML",1,-0.52176557207012,0.000815284998797554,1.6056118805713
"SMARCD3",1,0.293477169529469,0.000815284998797554,1.60539126746807
"HS.556018",1,0.236977351477869,0.000815707270223436,1.60446828968516
"SYNJ1",1,-0.46871482719739,0.000817451340602637,1.60202871482898
"HS.497591",1,0.459277954459045,0.000817541994707539,1.60148762156206
"TP53I11",1,-0.0998469265349504,0.000818157756391582,1.60034488878488
"RAD51C",1,-0.293865189908847,0.000818369719381507,1.5996653291236
"LOC644852",1,0.386032491390424,0.000818943458169664,1.59857182914771
"RAB11A",1,-0.277808565548165,0.000819250070086564,1.597784607331
"LOC400721",1,0.147531681126789,0.0008200335015519,1.59645249010405
"DDB2",1,0.0988196759539068,0.000820569145958433,1.59424348094485
"FLJ14712",1,-0.0865296837254652,0.000820569145958433,1.59447753795117
"NAV3",1,-0.468215837847548,0.000820569145958433,1.59409797470019
"RAB40C",1,-0.306925833021388,0.000820569145958433,1.59503092797352
"HS.132453",1,0.0555805841850887,0.000820822329207633,1.59293880852152
"KCTD13",1,-0.580938946208795,0.000820822329207633,1.59321057039994
"PHF2",1,0.219630840601905,0.00082119520635591,1.5920783864739
"ZNF565",1,0.300865101076606,0.000825816346903544,1.58638373754036
"IMP3",1,-0.292487915157533,0.000826048374404332,1.58568613798596
"PPP1R16B",1,0.284556905194995,0.000826737807668173,1.5844700635493
"LOC654042",1,-0.0650450358558885,0.000827634321834093,1.58258662993781
"LOC728782",1,0.257590452354652,0.000827634321834093,1.58292868496714
"FBXW2",1,-0.168689923130942,0.000830001457832003,1.57947609213267
"AP3M2",1,-0.279493663363038,0.000830819340297636,1.57785480142195
"KIAA0913",1,0.261230633836838,0.000830819340297636,1.57759361251404
"SF3A1",1,-0.249399265197098,0.000830819340297636,1.57725376610053
"TUBB2C",1,-0.484050647788118,0.000831946197096688,1.57555068153014
"ENC1",1,-1.21331115562119,0.000833485275398057,1.57338584842886
"RUFY1",1,0.0904952634985401,0.000835069526583145,1.57074169985875
"TFAP2A",1,0.0355947494190607,0.000835069526583145,1.57087527154796
"C1ORF203",1,0.183933128285706,0.000835888997793454,1.56939054059793
"PJA1",1,-0.343933893321618,0.000836513443649236,1.56825898284237
"SLC6A16",1,0.230135019873713,0.000836752599405834,1.56755962961286
"ANGPT1",1,0.261671174037284,0.000836858461887616,1.56700982911643
"DLG3",1,-0.227725016001408,0.000842070929102396,1.56075910033817
"MAP3K9",1,-0.261375270044391,0.000842676831969082,1.55965414719518
"IL13RA2",1,-0.188541495309829,0.000843079538483192,1.55877574430107
"FIG4",1,-0.314938527502061,0.000843882685083089,1.55745291771896
"KDM4D",1,-0.123332357281956,0.000843917199057291,1.55698437144215
"FLJ42986",1,-0.0747739245030994,0.00084519276654751,1.55470901843075
"HS.334831",1,0.250050415823988,0.00084519276654751,1.55505486566356
"APBA2",1,-0.361083858204129,0.000851257582703579,1.54586199832971
"CCDC93",1,0.263452618219983,0.000851257582703579,1.54673566246383
"EFNA1",1,0.393221419443078,0.000851257582703579,1.54613611091768
"LOC651476",1,-0.0929856434069301,0.000851257582703579,1.54756909033814
"NKX2-3",1,0.0453042508758346,0.000851257582703579,1.54641166782274
"AUH",1,-0.400981392173342,0.000852693496722799,1.54385389522935
"RHOU",1,0.370887468960543,0.000854446549699291,1.54150076772776
"ZNF395",1,0.380289001019122,0.000856137847700821,1.53921940504413
"AKAP11",1,-0.381494855335269,0.000856739817550676,1.53733382102552
"HTR4",1,-0.103345672818707,0.000856739817550676,1.53749637300479
"PTPRN2",1,-0.442107023442754,0.000856739817550676,1.53727727080909
"FLJ46257",1,-0.0683624510553713,0.000857566598161908,1.53594593233965
"LDOC1",1,-0.647667727606539,0.000861119860049557,1.53164389493357
"SLC26A2",1,0.135747434144828,0.000861565057556423,1.53073252299355
"FAM155B",1,-0.194761081850055,0.000864254981039714,1.52705237000517
"FCGBP",1,0.853519158110778,0.000864254981039714,1.5269022343031
"HSGT1",1,-0.27978738221191,0.000864254981039714,1.52598432325168
"SCHIP1",1,-0.502980917572991,0.000864254981039714,1.52567923278285
"SECISBP2L",1,-0.356346795112398,0.000864254981039714,1.52586378670333
"PRDM2",1,-0.240615784853496,0.000864711711410407,1.52475831249528
"HS.545536",1,0.0540422261854525,0.000866320602727918,1.52259078650312
"PFKFB4",1,0.341334767229672,0.000868827955560677,1.51924503588224
"SAPS3",1,0.256204291539552,0.000868827955560677,1.51903195999373
"LOC100129759",1,-0.239135861255212,0.000869142504606694,1.51826772440343
"MFSD6",1,-0.500650774245935,0.000870944451012399,1.51590219174293
"LOC728183",1,0.0638914341339643,0.000872029142965635,1.51431127752096
"WDR47",1,-0.651798301101888,0.000874038784492408,1.51172991406185
"DNM1L",1,-0.490263053279337,0.000879870638703452,1.50507458310426
"SLC35B4",1,-0.281543425900265,0.000881060332094347,1.50338449085996
"NEFM",1,-1.12542842507293,0.000881977673252875,1.50177772768866
"ZNF816A",1,0.173111382273077,0.000881977673252875,1.50156192535972
"GABBR1",1,-0.307024563324511,0.000883971239469634,1.49868717690058
"LOC402560",1,0.276432392818181,0.000883971239469634,1.49859975262473
"GOLM1",1,0.225235055696875,0.000887191730486259,1.49434657047989
"LOC145837",1,-0.163324597240647,0.000887191730486259,1.494646888579
"AZIN1",1,-0.382237265012273,0.000887466434566719,1.49208033442107
"C2ORF55",1,-0.625626441244163,0.000887466434566719,1.49341842009426
"FLJ39061",1,-0.091482469686305,0.000887466434566719,1.49233721679277
"GABRA2",1,-0.54037081692293,0.000887466434566719,1.49194494123853
"KCNJ8",1,0.321414063915099,0.000887466434566719,1.4920184775837
"DISC1",1,0.0760450491303599,0.000887712963991728,1.4907892576164
"H3F3A",1,0.19862745371257,0.000887712963991728,1.49019373028186
"LOC643452",1,0.154881604316813,0.000887712963991728,1.48999889506148
"P2RY5",1,0.303800382383255,0.000887712963991728,1.49082817781747
"DBP",1,-0.270035661407467,0.000889421473871686,1.48777650360664
"LOC142937",1,0.109530386376439,0.000889653072348932,1.48711179472036
"LOC401286",1,-0.0792367636279465,0.000889673161867422,1.48624963923202
"VSNL1",1,-1.02575499471269,0.000889673161867422,1.48654289388907
"LOC650465",1,-0.0776124751244582,0.000889760761146415,1.48573718187375
"HS.525171",1,-0.34144141176929,0.000889769726559793,1.48457086188027
"TRAP1",1,-0.292585092368958,0.000889769726559793,1.48446823115215
"YWHAH",1,-0.586394795472785,0.000889769726559793,1.48461143636699
"SH3PXD2A",1,0.375211728899467,0.000890603002797442,1.48317180755829
"SMCR5",1,0.453728226451414,0.000890705708782343,1.48264450569513
"CDKN3",1,-0.175443511986933,0.000890732598478081,1.48181164042325
"ELMO1",1,-0.420519929483874,0.000890732598478081,1.48177825242971
"YPEL5",1,-0.5398109416699,0.000892450262322865,1.47955470791626
"APLN",1,0.336253516251483,0.00089427801558692,1.47721951284576
"MTA3",1,0.224089536009941,0.000894592824415708,1.47647146604292
"TAS2R1",1,-0.049340456562712,0.000897508427595277,1.47300509618148
"LOC100130511",1,-0.473361412122353,0.00089871061425412,1.47064177191442
"RAB7L1",1,0.199467389158544,0.00089871061425412,1.46977438532123
"RIBC1",1,0.0478018672066494,0.00089871061425412,1.4710338209772
"S1PR3",1,0.445307335511988,0.00089871061425412,1.46966332092471
"STS-1",1,-0.41224393811103,0.00089871061425412,1.4701966868757
"MED6",1,-0.2055269571623,0.000898966017775622,1.46898013621155
"RPN2",1,0.482899010686013,0.000899660729418452,1.46783966970345
"LOC402057",1,0.26619607126692,0.000900031034801772,1.46703754323723
"LIMK1",1,-0.127919407130641,0.000900802330535926,1.46581866990728
